above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_causal_score_max,classifier_causal_score_mean,classifier_causal_score_min,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
32,14,1.0,0.16796454787254333,0.0,0.999990234375,0.19151833653450012,ground_truth,18.640228271484375,7.753931522369385,0.008984088897705078,0.057533785700798035,0.05693359375,btxrd-heuristic-000001,IMG000001.jpeg,0.05693359375,5830,320,masks/IMG000001.png,6c1351cc00885e6e6484461a782ac2c6935fd29611d7bcb148a77c46867c5c63,0|255,320,7,,63,21,0.057470703125,3,0,3,0.774713397026062,0.4122065603733063,0.009002420119941235,val,ok,0.15,1,9,23,13,36
18,6,1.0,0.11014017462730408,0.0,0.999990234375,0.18553513288497925,ground_truth,12.184489250183105,6.933121204376221,0.0,0.01732095144689083,0.03869140625,btxrd-heuristic-000006,IMG000010.jpeg,0.03869140625,3962,320,masks/IMG000010.png,dd8c9bd771b108024c1dcaa7331de836c165b9b8fb9e5a96d613a73dd47fa7e5,0|255,320,3,,27,9,0.0387890625,3,0,3,0.7608819603919983,0.488752543926239,0.1960129737854004,val,ok,0.15,1,8,12,5,17
24,10,0.9999999403953552,0.1795826405286789,0.0,0.999990234375,0.19437649846076965,ground_truth,13.094117164611816,7.434311866760254,0.0,0.034104008227586746,0.07302734375,btxrd-heuristic-000009,IMG000017.jpeg,0.07302734375,7478,320,masks/IMG000017.png,ab37d89065abd83aeefcd5180f6272ebeeaf16771b611d68eadb894cee7da0fc,0|255,320,5,,45,15,0.073701171875,3,0,3,0.7860451340675354,0.42386457324028015,0.09132076799869537,val,ok,0.15,1,8,20,13,33
27,8,0.9999999403953552,0.1780119687318802,0.0,0.999990234375,0.17315544188022614,ground_truth,19.86332893371582,10.15208625793457,0.5810682773590088,0.9964253306388855,0.0371875,btxrd-heuristic-000009,IMG000018.jpeg,0.0371875,3808,320,masks/IMG000018.png,b46d9f43d96780895500ee86b6ed34541e6d7686e199b85392ad281be2332247,0|255,320,4,,36,12,0.039462890625,3,0,3,0.6985103487968445,0.45391368865966797,0.001818976947106421,val,ok,0.15,1,8,15,10,25
15,6,1.0,0.0978814885020256,0.0,0.999990234375,0.157608762383461,ground_truth,20.205671310424805,11.447755813598633,0.6640987396240234,0.7169684171676636,0.05658203125,btxrd-heuristic-000017,IMG000033.jpeg,0.05658203125,5794,320,masks/IMG000033.png,acbe20d0ade3bfd1f3c0d0ef4938625eb918fe0a6651a9817abe6cdf27ae5971,0|255,320,3,,27,9,0.05658203125,3,0,3,0.6234056949615479,0.4021730124950409,0.04574296250939369,val,ok,0.15,1,8,12,5,17
14,6,1.0,0.12064767628908157,0.0,0.999990234375,0.16852125525474548,ground_truth,8.004977226257324,2.0513036251068115,0.0,0.35655733942985535,0.043046875,btxrd-heuristic-000017,IMG000034.jpeg,0.043046875,4408,320,masks/IMG000034.png,18c8cbdf448cbf5076873465da61bb55502a43942d73d702e6e59ed7a9c9fb45,0|255,320,3,,27,9,0.04392578125,3,0,3,0.6677010655403137,0.4219302535057068,0.18120239675045013,val,ok,0.15,1,8,12,5,17
46,18,1.0,0.22456176578998566,0.0,0.999990234375,0.17413628101348877,ground_truth,12.0201416015625,2.9573147296905518,0.03632402420043945,0.999995231628418,0.0368359375,btxrd-heuristic-000025,IMG000048.jpeg,0.0368359375,3772,320,masks/IMG000048.png,9436739c910bd529b4584d37506340fe7509ece42e1c15906a6490d6dbc093a8,0|255,320,9,,81,27,0.0368359375,3,0,3,0.6862758994102478,0.4033103883266449,0.06700383871793747,val,ok,0.147998046875,1,8,35,15,50
28,14,1.0,0.14750882983207703,0.0,0.999990234375,0.16882862150669098,ground_truth,12.824481964111328,5.939980506896973,0.0,0.9959636926651001,0.039716796875,btxrd-heuristic-000025,IMG000049.jpeg,0.039716796875,4067,320,masks/IMG000049.png,23d537295a13cd31abbaa3931d8e1c39f0fea52a02ed985137bb0d5d3a4daea0,0|255,320,7,,63,21,0.039951171875,3,0,3,0.6736693382263184,0.3640960454940796,0.02734420634806156,val,ok,0.15,1,8,21,12,33
46,12,1.0,0.2891610860824585,0.0,0.999990234375,0.24126861989498138,ground_truth,13.743616104125977,6.173621654510498,0.0,0.9997990727424622,0.129599609375,btxrd-heuristic-000026,IMG000050.jpeg,0.129599609375,13271,320,masks/IMG000050.png,c8ea13c40b62b068c177784676b0582301bdd26e75b34f0bad6fd6f9df7c232b,0|255,320,6,,54,18,0.130390625,3,0,3,0.818221390247345,0.5549218654632568,0.1710462123155594,val,ok,0.15,1,8,20,9,29
39,10,1.0,0.16147349774837494,0.0,0.999990234375,0.19777685403823853,ground_truth,12.788040161132812,5.757176876068115,0.0742340087890625,1.0,0.088515625,btxrd-heuristic-000029,IMG000055.jpeg,0.088515625,9064,320,masks/IMG000055.png,36d8cba4dea3ea41bf11330e74456b3ab896f12d7bb8d28fc63afa6744eca69c,0|255,320,5,,45,15,0.089111328125,3,0,3,0.7493962049484253,0.5451350212097168,0.21617333590984344,val,ok,0.15,1,8,20,11,31
