subgroup_field,subgroup_value,images,tumor_images,normal_images,main_population,mean_tumor_dice,mean_tumor_iou,mean_tumor_precision,mean_tumor_recall,mean_tumor_hd95_px_conditional_defined,mean_tumor_assd_px_conditional_defined,boundary_metric_definition,boundary_metric_eligible_tumor_images,boundary_metric_excluded_tumor_images,boundary_metric_complete_misses,tumor_non_empty_prediction_rate,tumor_overlap_detection_rate,lesion_any_overlap_recall,lesion_any_overlap_precision,gt_lesions,detected_lesions_any_overlap,predicted_lesions,multifocal_tumor_images,multifocal_tumor_image_rate,gt_component_count_histogram,normal_empty_prediction_rate,normal_false_positive_case_rate,pixel_specificity,pixel_precision,pixel_recall,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lesion_one_to_one_iou10_recall,lesion_one_to_one_iou10_precision,lesion_one_to_one_iou10_f1,lesion_tp_one_to_one_iou10,lesion_one_to_one_iou25_recall,lesion_one_to_one_iou25_precision,lesion_one_to_one_iou25_f1,lesion_tp_one_to_one_iou25,lesion_one_to_one_iou50_recall,lesion_one_to_one_iou50_precision,lesion_one_to_one_iou50_f1,lesion_tp_one_to_one_iou50,lesion_matching_definition
lesion_size,large_ge_5pct,18,18,0,tumor images only,0.38195562505539604,0.2859961627757042,0.6620957342623126,0.3198872586394715,107.0060334815656,49.62759346186389,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,18,0,0,1.0,0.8333333333333334,0.45,0.5476190476190477,40,18,42,7,0.3888888888888889,"{'1': 11, '2': 1, '5': 1, '4': 3, '7': 1, '3': 1}",,,0.9869404553722273,0.6890930560755738,0.2518486550212365,47852,21590,142151,1631607,0.375,0.35714285714285715,0.36585365853658536,15,0.275,0.2619047619047619,0.2682926829268293,11,0.125,0.11904761904761904,0.12195121951219512,5,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
lesion_size,medium_1_to_5pct,72,72,0,tumor images only,0.3514253643661196,0.253539555319217,0.3243776660493913,0.4694414417282724,103.0956064945442,63.72743856804016,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,72,0,0,1.0,0.6805555555555556,0.6265060240963856,0.4222222222222222,83,52,135,8,0.1111111111111111,"{'1': 64, '3': 3, '2': 5}",,,0.9770718027400033,0.343876033123593,0.48574366119635265,86458,164964,91533,7029845,0.5783132530120482,0.35555555555555557,0.44036697247706424,48,0.5301204819277109,0.32592592592592595,0.4036697247706422,44,0.18072289156626506,0.1111111111111111,0.13761467889908258,15,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
lesion_size,normal,187,0,187,tumor images only,,,,,,,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,{},1.0,0.0,1.0,,,0,0,0,19148800,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
lesion_size,small_lt_1pct,94,94,0,tumor images only,0.06323434891548685,0.04129527167475148,0.13449614015544104,0.19107160823498776,119.70346074745495,83.83725849881661,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,91,3,3,0.9680851063829787,0.425531914893617,0.3904761904761905,0.24404761904761904,105,41,168,8,0.0851063829787234,"{'2': 6, '1': 86, '3': 1, '4': 1}",,,0.9768257732669025,0.020002552580967427,0.27018190464867436,4545,222676,12277,9386102,0.12380952380952381,0.07738095238095238,0.09523809523809523,13,0.06666666666666667,0.041666666666666664,0.05128205128205128,7,0.01904761904761905,0.011904761904761904,0.014652014652014652,2,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
center,1,296,131,165,tumor images only,0.18614017606357652,0.13384283696405866,0.2394545478057906,0.3063348615327648,102.40053436999666,64.36932808774006,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,128,3,3,0.9770992366412213,0.5648854961832062,0.5,0.33067729083665337,154,77,251,14,0.10687022900763359,"{'1': 117, '2': 9, '3': 2, '4': 2, '5': 1}",1.0,0.0,0.9900288131307758,0.21999485859847473,0.45820691296329347,84722,300387,100177,29825114,0.2922077922077922,0.17928286852589642,0.2222222222222222,45,0.24675324675324675,0.15139442231075698,0.18765432098765433,38,0.09740259740259741,0.05976095617529881,0.07407407407407407,15,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
center,2,47,31,16,tumor images only,0.40281860333932684,0.2886163988129635,0.4763159222379947,0.5033678413701538,85.15447609510413,45.14047360890088,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,31,0,0,1.0,0.8387096774193549,0.6590909090909091,0.5769230769230769,44,29,52,5,0.16129032258064516,"{'1': 26, '7': 1, '2': 2, '4': 1, '3': 1}",1.0,0.0,0.9843015635852983,0.38362335556558513,0.3988754768794918,45899,73747,69172,4623982,0.5909090909090909,0.5,0.5416666666666666,26,0.5,0.4230769230769231,0.4583333333333333,22,0.1590909090909091,0.1346153846153846,0.14583333333333334,7,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
center,3,28,22,6,tumor images only,0.056823477980265547,0.03654611113088149,0.08096422704331128,0.08110071321672656,204.31591090845293,157.82882297718635,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,22,0,0,1.0,0.18181818181818182,0.16666666666666666,0.19047619047619047,30,5,42,4,0.18181818181818182,"{'1': 18, '4': 1, '3': 2, '2': 1}",1.0,0.0,0.9873862204449901,0.19003000230786984,0.0970464135021097,8234,35096,76612,2747258,0.16666666666666666,0.11904761904761904,0.1388888888888889,5,0.06666666666666667,0.047619047619047616,0.05555555555555555,2,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
anatomy,ankle-joint,1,1,0,tumor images only,0.0,0.0,0.0,0.0,151.24830340007435,97.98207236123405,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,1,0,0,1.0,0.0,0.0,0.0,1,0,5,0,0.0,{'1': 1},,,0.9911459854749841,0.0,0.0,0,879,3123,98398,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
anatomy,femur,48,48,0,tumor images only,0.29893106358662297,0.21611638700305336,0.31242076772790733,0.3972299243186273,113.32001924796832,70.99078987284854,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,48,0,0,1.0,0.6041666666666666,0.62,0.43529411764705883,50,31,85,2,0.041666666666666664,"{'1': 46, '2': 2}",,,0.9752725554322687,0.2725273917650157,0.3987633300474953,44498,118781,67092,4684829,0.54,0.3176470588235294,0.4,27,0.46,0.27058823529411763,0.34074074074074073,23,0.18,0.10588235294117647,0.13333333333333333,9,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
anatomy,fibula,12,12,0,tumor images only,0.017415555219489138,0.009582216006508541,0.009593064110896823,0.11943455966824512,143.186742785133,104.65554316035804,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,12,0,0,1.0,0.16666666666666666,0.15384615384615385,0.1,13,2,20,1,0.08333333333333333,"{'1': 11, '2': 1}",,,0.9735302894171707,0.013311451495258935,0.19329214474845544,438,32466,1828,1194068,0.15384615384615385,0.1,0.12121212121212122,2,0.07692307692307693,0.05,0.06060606060606061,1,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
