subgroup_field,subgroup_value,images,tumor_images,normal_images,main_population,mean_tumor_dice,mean_tumor_iou,mean_tumor_precision,mean_tumor_recall,mean_tumor_hd95_px_conditional_defined,mean_tumor_assd_px_conditional_defined,boundary_metric_definition,boundary_metric_eligible_tumor_images,boundary_metric_excluded_tumor_images,boundary_metric_complete_misses,tumor_non_empty_prediction_rate,tumor_overlap_detection_rate,lesion_any_overlap_recall,lesion_any_overlap_precision,gt_lesions,detected_lesions_any_overlap,predicted_lesions,multifocal_tumor_images,multifocal_tumor_image_rate,gt_component_count_histogram,normal_empty_prediction_rate,normal_false_positive_case_rate,pixel_specificity,pixel_precision,pixel_recall,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lesion_one_to_one_iou10_recall,lesion_one_to_one_iou10_precision,lesion_one_to_one_iou10_f1,lesion_tp_one_to_one_iou10,lesion_one_to_one_iou25_recall,lesion_one_to_one_iou25_precision,lesion_one_to_one_iou25_f1,lesion_tp_one_to_one_iou25,lesion_one_to_one_iou50_recall,lesion_one_to_one_iou50_precision,lesion_one_to_one_iou50_f1,lesion_tp_one_to_one_iou50,lesion_matching_definition
lesion_size,large_ge_5pct,18,18,0,tumor images only,0.34212116332362297,0.24905887645571367,0.6818477405406327,0.27118196206902545,95.1324772188549,41.56424754986163,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,16,2,2,0.8888888888888888,0.8333333333333334,0.45,0.6896551724137931,40,18,29,7,0.3888888888888889,"{'1': 11, '2': 1, '5': 1, '4': 3, '7': 1, '3': 1}",,,0.9905056687134081,0.7216231555051078,0.2141439872002021,40688,15696,149315,1637501,0.325,0.4482758620689655,0.37681159420289856,13,0.275,0.3793103448275862,0.3188405797101449,11,0.125,0.1724137931034483,0.14492753623188406,5,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
lesion_size,medium_1_to_5pct,72,72,0,tumor images only,0.33639088335722594,0.24059746656991482,0.34837839165859874,0.40004319165281366,81.43597276981819,45.99453566219944,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,62,10,10,0.8611111111111112,0.6527777777777778,0.6024096385542169,0.5045871559633027,83,50,109,8,0.1111111111111111,"{'1': 64, '3': 3, '2': 5}",,,0.9823536663725194,0.3701219451693242,0.4191447882196291,74604,126962,103387,7067847,0.5421686746987951,0.41284403669724773,0.46875,45,0.4939759036144578,0.3761467889908257,0.4270833333333333,41,0.1566265060240964,0.11926605504587157,0.13541666666666666,13,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
lesion_size,normal,187,0,187,tumor images only,,,,,,,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,{},1.0,0.0,1.0,,,0,0,0,19148800,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
lesion_size,small_lt_1pct,94,94,0,tumor images only,0.03397868681433186,0.02021944575425973,0.07267082807435792,0.11600510044173837,116.85321858747312,77.28475655181046,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,72,22,22,0.7659574468085106,0.26595744680851063,0.23809523809523808,0.19424460431654678,105,25,139,8,0.0851063829787234,"{'2': 6, '1': 86, '3': 1, '4': 1}",,,0.9818068437006245,0.016755440315422993,0.17708952562121033,2979,174814,13843,9433964,0.06666666666666667,0.050359712230215826,0.05737704918032787,7,0.01904761904761905,0.014388489208633094,0.01639344262295082,2,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
center,1,296,131,165,tumor images only,0.16193267340467,0.11509822235645888,0.20522964896245818,0.23053971544443078,95.60018397431104,56.52653777958052,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,107,24,24,0.816793893129771,0.4351145038167939,0.38311688311688313,0.32142857142857145,154,59,196,14,0.10687022900763359,"{'1': 117, '2': 9, '3': 2, '4': 2, '5': 1}",1.0,0.0,0.9923198953604124,0.23812989202556614,0.391110822665347,72316,231367,112583,29894134,0.2532467532467532,0.1989795918367347,0.22285714285714286,39,0.22077922077922077,0.17346938775510204,0.19428571428571428,34,0.09090909090909091,0.07142857142857142,0.08,14,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
center,2,47,31,16,tumor images only,0.3632618496785356,0.25528839123399655,0.5000263939438937,0.4165511959449968,80.13440712200531,41.34556909442002,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,30,1,1,0.967741935483871,0.8387096774193549,0.6590909090909091,0.5769230769230769,44,29,52,5,0.16129032258064516,"{'1': 26, '7': 1, '2': 2, '4': 1, '3': 1}",1.0,0.0,0.9876455197820053,0.402458611317025,0.3397033136063822,39090,58038,75981,4639691,0.5454545454545454,0.46153846153846156,0.5,24,0.4090909090909091,0.34615384615384615,0.375,18,0.09090909090909091,0.07692307692307693,0.08333333333333333,4,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
center,3,28,22,6,tumor images only,0.049910161183922754,0.03249536423577834,0.08189359735442808,0.06704885273877807,180.87152204746397,137.8834637182144,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,13,9,9,0.5909090909090909,0.18181818181818182,0.16666666666666666,0.3103448275862069,30,5,29,4,0.18181818181818182,"{'1': 18, '4': 1, '3': 2, '2': 1}",1.0,0.0,0.9899124985533833,0.19652467651437078,0.0809112981165877,6865,28067,77981,2754287,0.06666666666666667,0.06896551724137931,0.06779661016949153,2,0.06666666666666667,0.06896551724137931,0.06779661016949153,2,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
anatomy,ankle-joint,1,1,0,tumor images only,0.0,0.0,0.0,0.0,148.01942418177865,96.33463404004782,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,1,0,0,1.0,0.0,0.0,0.0,1,0,2,0,0.0,{'1': 1},,,0.9953362813138995,0.0,0.0,0,463,3123,98814,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
anatomy,femur,48,48,0,tumor images only,0.260847499751783,0.18311528659113988,0.3099365487841129,0.316921788405919,94.69603561617775,57.934156492820236,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,40,8,8,0.8333333333333334,0.5625,0.58,0.4782608695652174,50,29,69,2,0.041666666666666664,"{'1': 46, '2': 2}",,,0.980411607103824,0.28821598232926865,0.34143740478537504,38101,94095,73489,4709515,0.48,0.34782608695652173,0.40336134453781514,24,0.4,0.2898550724637681,0.33613445378151263,20,0.12,0.08695652173913043,0.10084033613445378,6,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
anatomy,fibula,12,12,0,tumor images only,0.02103466182244133,0.012030593167497114,0.012103363589839496,0.08094464213996844,160.4552302331494,107.93248493436718,conditional mean over tumor images with both GT and prediction non-empty; distances are pixels on the resized evaluation grid (not mm); complete misses are excluded and counted separately,8,4,4,0.6666666666666666,0.16666666666666666,0.15384615384615385,0.1111111111111111,13,2,18,1,0.08333333333333333,"{'1': 11, '2': 1}",,,0.9782076974629321,0.0142356629172045,0.1703442188879082,386,26729,1880,1199805,0.07692307692307693,0.05555555555555555,0.06451612903225806,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,"maximum-cardinality one-to-one connected-component matching at IoU thresholds 0.10, 0.25, 0.50"
