image_name,group_id,group_source,group_confidence,true_class,predicted_class,true_tumor,tumor_probability,predicted_tumor,prob_class_0
IMG000001.jpeg,btxrd-heuristic-000001,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9602217078208923,1,0.9602217078208923
IMG000010.jpeg,btxrd-heuristic-000006,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.049490220844745636,0,0.049490220844745636
IMG000017.jpeg,btxrd-heuristic-000009,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.999578058719635,1,0.999578058719635
IMG000018.jpeg,btxrd-heuristic-000009,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9998819828033447,1,0.9998819828033447
IMG000033.jpeg,btxrd-heuristic-000017,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999382495880127,1,0.9999382495880127
IMG000034.jpeg,btxrd-heuristic-000017,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9998831748962402,1,0.9998831748962402
IMG000048.jpeg,btxrd-heuristic-000025,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.7239023447036743,1,0.7239023447036743
IMG000049.jpeg,btxrd-heuristic-000025,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9926896691322327,1,0.9926896691322327
IMG000050.jpeg,btxrd-heuristic-000026,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9893770217895508,1,0.9893770217895508
IMG000055.jpeg,btxrd-heuristic-000029,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9983990788459778,1,0.9983990788459778
IMG000056.jpeg,btxrd-heuristic-000029,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999196529388428,1,0.9999196529388428
IMG000071.jpeg,btxrd-heuristic-000037,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9998279809951782,1,0.9998279809951782
IMG000076.jpeg,btxrd-heuristic-000039,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999973773956299,1,0.9999973773956299
IMG000125.jpeg,btxrd-heuristic-000063,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9263430833816528,1,0.9263430833816528
IMG000126.jpeg,btxrd-heuristic-000063,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999635219573975,1,0.9999635219573975
IMG000137.jpeg,btxrd-heuristic-000069,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG000138.jpeg,btxrd-heuristic-000069,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999997615814209,1,0.9999997615814209
IMG000144.jpeg,btxrd-heuristic-000073,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999896287918091,1,0.9999896287918091
IMG000152.jpeg,btxrd-heuristic-000078,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9998369216918945,1,0.9998369216918945
IMG000160.jpeg,btxrd-heuristic-000082,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,0,1,0.058155763894319534,0,0.058155763894319534
IMG000161.jpeg,btxrd-heuristic-000082,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9988754391670227,1,0.9988754391670227
IMG000200.jpeg,btxrd-heuristic-000098,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999998807907104,1,0.9999998807907104
IMG000201.jpeg,btxrd-heuristic-000098,consecutive_image_id_plus_stable_metadata_excluding_view,heuristic,1,1,1,0.9999997615814209,1,0.9999997615814209
IMG000202.jpeg,btxrd-heuristic-000099,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999926090240479,1,0.9999926090240479
IMG000222.jpeg,btxrd-heuristic-000109,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9811961650848389,1,0.9811961650848389
IMG000244.jpeg,btxrd-heuristic-000120,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.0006491553504019976,0,0.0006491553504019976
IMG000245.jpeg,btxrd-heuristic-000121,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9887111186981201,1,0.9887111186981201
IMG000260.jpeg,btxrd-heuristic-000128,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9747084379196167,1,0.9747084379196167
IMG000275.jpeg,btxrd-heuristic-000137,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999910593032837,1,0.9999910593032837
IMG000279.jpeg,btxrd-heuristic-000140,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9836839437484741,1,0.9836839437484741
IMG000285.jpeg,btxrd-heuristic-000145,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999074935913086,1,0.9999074935913086
IMG000292.jpeg,btxrd-heuristic-000150,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.0033542104065418243,0,0.0033542104065418243
IMG000300.jpeg,btxrd-heuristic-000156,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.8342621922492981,1,0.8342621922492981
IMG000306.jpeg,btxrd-heuristic-000160,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.973990261554718,1,0.973990261554718
IMG000320.jpeg,btxrd-heuristic-000167,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.0010076218750327826,0,0.0010076218750327826
IMG000327.jpeg,btxrd-heuristic-000172,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.999884843826294,1,0.999884843826294
IMG000328.jpeg,btxrd-heuristic-000173,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999842643737793,1,0.9999842643737793
IMG000337.jpeg,btxrd-heuristic-000180,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,7.134917541407049e-05,0,7.134917541407049e-05
IMG000338.jpeg,btxrd-heuristic-000181,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.0013489023549482226,0,0.0013489023549482226
IMG000340.jpeg,btxrd-heuristic-000183,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.468847393989563,0,0.468847393989563
IMG000372.jpeg,btxrd-heuristic-000203,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.005661027505993843,0,0.005661027505993843
IMG000378.jpeg,btxrd-heuristic-000208,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9977733492851257,1,0.9977733492851257
IMG000408.jpeg,btxrd-heuristic-000223,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.70911705493927,1,0.70911705493927
IMG000414.jpeg,btxrd-heuristic-000228,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.00010441515769343823,0,0.00010441515769343823
IMG000415.jpeg,btxrd-heuristic-000229,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9999951124191284,1,0.9999951124191284
IMG000416.jpeg,btxrd-heuristic-000230,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.00014646354247815907,0,0.00014646354247815907
IMG000420.jpeg,btxrd-heuristic-000233,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.000572879274841398,0,0.000572879274841398
IMG000439.jpeg,btxrd-heuristic-000244,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,5.317503382684663e-05,0,5.317503382684663e-05
IMG000467.jpeg,btxrd-heuristic-000260,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,0,1,0.04354482889175415,0,0.04354482889175415
IMG000478.jpeg,btxrd-heuristic-000267,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.999402642250061,1,0.999402642250061
IMG000481.jpeg,btxrd-heuristic-000269,consecutive_image_id_plus_stable_metadata_excluding_view,singleton,1,1,1,0.9990129470825195,1,0.9990129470825195
